Source,Target,Label
moth,caterpillar,0.1
moth,animal,0.1
moth,leg,0.1
moth,leave,0.1
moth,plant,0.1
moth,butterfly,0.1
bull,cow,0.1
bull,male,0.1
bull,animal,0.1
bull,elephant,0.1
bull,whale,0.1
male,deer,0.1
male,animal,0.15
male,leg,0.1
male,grass,0.1
male,leave,0.1
male,antler,0.1
male,horn,0.1
male,branch,0.1
male,female,0.1
male,hind,0.1
male,doe,0.1
male,stag,0.1
male,buck,0.1
male,bull,0.1
male,cow,0.1
male,elephant,0.1
male,whale,0.1
elephant,mammal,0.1
elephant,trunk,0.1
elephant,nose,0.1
elephant,thing,0.1
elephant,bull,0.1
elephant,cow,0.1
elephant,male,0.1
elephant,animal,0.1
elephant,whale,0.1
whale,krill,0.1
whale,animal,0.15
whale,shell,0.1
whale,sea,0.15
whale,number,0.1
whale,type,0.1
whale,mammal,0.1
whale,air,0.1
whale,hole,0.1
whale,top,0.1
whale,head,0.1
whale,bull,0.1
whale,cow,0.1
whale,male,0.1
whale,elephant,0.1
rooster,adult,0.1
rooster,chicken,0.1
adult,rooster,0.1
adult,chicken,0.1
chicken,yakitori,0.1
chicken,dish,0.1
chicken,piece,0.1
chicken,velouté,0.1
chicken,type,0.15
chicken,sauce,0.1
chicken,stock,0.1
chicken,fish,0.1
chicken,flour,0.1
chicken,brown,0.1
chicken,bird,0.1
chicken,farm,0.1
chicken,egg,0.1
chicken,meat,0.1
chicken,rooster,0.1
chicken,adult,0.1
piranha,fish,0.1
piranha,river,0.1
piranha,tooth,0.1
piranha,meat,0.1
turkey,meat,0.15
turkey,poultry,0.1
turkey,string,0.1
turkey,bird,0.15
turkey,part,0.1
turkey,needle,0.1
turkey,order,0.1
turkey,shape,0.1
turkey,cooking,0.1
turkey,farm,0.1
crow,raven,0.1
crow,bird,0.15
crow,family,0.1
crow,feather,0.1
crow,cry,0.1
cry,crow,0.1
cry,bird,0.1
primate,monkey,0.1
primate,animal,0.1
primate,country,0.1
primate,tail,0.1
primate,tree,0.1
primate,group,0.1
primate,human,0.1
pigeon,bird,0.1
pigeon,town,0.1
pigeon,building,0.1
pigeon,group,0.1
pigeon,food,0.1
town,pigeon,0.1
town,bird,0.1
town,building,0.1
town,group,0.1
town,food,0.1
building,pigeon,0.1
building,bird,0.1
building,town,0.1
building,group,0.1
building,food,0.1
cod,sea,0.1
cod,fish,0.1
cod,meat,0.1
gecko,lizard,0.1
gecko,foot,0.1
gecko,country,0.1
spider,creature,0.1
spider,leg,0.1
spider,insect,0.1
spider,web,0.1
spider,net,0.1
spider,thread,0.1
web,spider,0.1
web,creature,0.1
web,leg,0.1
web,insect,0.1
web,net,0.1
web,thread,0.1
net,spider,0.1
net,creature,0.1
net,leg,0.1
net,insect,0.1
net,web,0.1
net,thread,0.1
thread,spider,0.1
thread,creature,0.1
thread,leg,0.1
thread,insect,0.1
thread,web,0.1
thread,net,0.1
cobra,snake,0.1
cobra,africa,0.1
cobra,asia,0.1
cobra,skin,0.1
cobra,back,0.1
cobra,head,0.1
hamster,animal,0.1
hamster,fur,0.1
hamster,tail,0.1
hamster,space,0.1
hamster,side,0.1
hamster,mouth,0.1
hamster,food,0.1
hamster,pet,0.1
side,tourner,0.1
side,ingredient,0.1
side,carrot,0.1
side,potato,0.1
side,barrel,0.1
side,shape,0.1
side,length,0.1
side,item,0.1
side,knife,0.1
side,paring,0.1
side,rondeau,0.1
side,pan,0.1
side,loop,0.1
side,handle,0.1
side,poaching,0.1
side,hamster,0.1
side,animal,0.1
side,fur,0.1
side,tail,0.1
side,space,0.1
side,mouth,0.1
side,food,0.1
side,pet,0.1
mouth,fish,0.15
mouth,animal,0.15
mouth,water,0.1
mouth,scale,0.1
mouth,breathe,0.1
mouth,flesh,0.1
mouth,food,0.15
mouth,catfish,0.1
mouth,head,0.1
mouth,hair,0.15
mouth,river,0.1
mouth,lake,0.1
mouth,walrus,0.1
mouth,sea,0.15
mouth,beach,0.1
mouth,arctic,0.1
mouth,seal,0.1
mouth,tusk,0.1
mouth,dolphin,0.1
mouth,mammal,0.1
mouth,hamster,0.1
mouth,fur,0.1
mouth,tail,0.1
mouth,space,0.1
mouth,side,0.1
mouth,pet,0.1
seal,walrus,0.1
seal,sea,0.15
seal,beach,0.1
seal,arctic,0.1
seal,tusk,0.1
seal,hair,0.1
seal,mouth,0.1
seal,mammal,0.1
seal,fish,0.1
seal,land,0.1
seal,ice,0.1
land,frog,0.1
land,animal,0.15
land,skin,0.15
land,water,0.15
land,leg,0.1
land,place,0.1
land,tail,0.1
land,brown,0.1
land,colour,0.1
land,salamander,0.1
land,lizard,0.1
land,seal,0.1
land,mammal,0.1
land,fish,0.1
land,sea,0.1
land,ice,0.1
ice,seal,0.1
ice,mammal,0.1
ice,fish,0.1
ice,sea,0.1
ice,land,0.1
leopard,cat,0.1
leopard,fur,0.1
leopard,spot,0.1
leopard,africa,0.1
leopard,southern,0.1
leopard,asia,0.1
cheetah,animal,0.1
cheetah,cat,0.1
cheetah,family,0.1
cheetah,fur,0.1
cheetah,spot,0.1
crab,sea,0.1
crab,creature,0.1
crab,pair,0.1
crab,leg,0.1
crab,body,0.1
crab,shell,0.1
crab,flesh,0.1
crab,food,0.1
rat,rodent,0.1
rat,mouse,0.1
rat,tail,0.1
rodent,rat,0.1
rodent,mouse,0.1
rodent,tail,0.1
climb,squirrel,0.1
climb,animal,0.1
climb,fur,0.1
climb,tail,0.1
climb,tree,0.1
climb,nut,0.1
climb,seed,0.1
nut,praline,0.1
nut,confection,0.1
nut,boiling,0.1
nut,sugar,0.1
nut,involtini,0.1
nut,food,0.1
nut,meat,0.1
nut,poultry,0.1
nut,seafood,0.1
nut,vegetable,0.1
nut,filling,0.1
nut,cheese,0.1
nut,squirrel,0.1
nut,animal,0.1
nut,fur,0.1
nut,tail,0.1
nut,climb,0.1
nut,tree,0.1
nut,seed,0.1
seed,section,0.1
seed,fruit,0.1
seed,material,0.1
seed,squirrel,0.1
seed,animal,0.1
seed,fur,0.1
seed,tail,0.1
seed,climb,0.1
seed,tree,0.1
seed,nut,0.1
heat,sautéing,0.1
heat,food,0.1
heat,pan,0.1
heat,reptile,0.1
heat,animal,0.1
heat,egg,0.1
heat,sun,0.1
heat,blood,0.1
sun,reptile,0.1
sun,animal,0.1
sun,egg,0.1
sun,heat,0.1
sun,blood,0.1
china,panda,0.1
china,forest,0.1
china,bamboo,0.1
china,alligator,0.1
china,reptile,0.1
china,skin,0.1
china,river,0.1
china,lake,0.1
china,part,0.1
china,america,0.1
china,nose,0.1
china,crocodile,0.1
crocodile,reptile,0.15
crocodile,skin,0.15
crocodile,river,0.15
crocodile,lake,0.15
crocodile,part,0.15
crocodile,world,0.1
crocodile,alligator,0.15
crocodile,nose,0.15
crocodile,america,0.1
crocodile,china,0.1
world,crocodile,0.1
world,reptile,0.1
world,skin,0.1
world,river,0.1
world,lake,0.1
world,part,0.1
world,alligator,0.1
world,nose,0.1
chipmunk,animal,0.15
chipmunk,fur,0.15
chipmunk,stripe,0.15
chipmunk,back,0.15
stripe,chipmunk,0.15
stripe,animal,0.15
stripe,fur,0.15
stripe,back,0.15
air,whip,0.1
air,food,0.1
air,mixer,0.1
air,volume,0.1
air,whipping,0.1
air,cream,0.1
air,dressing,0.1
air,sauce,0.1
air,aerate,0.1
air,process,0.1
air,ingredient,0.1
air,sifter,0.1
air,composition,0.1
air,material,0.1
air,flour,0.1
air,whale,0.1
air,sea,0.1
air,mammal,0.1
air,hole,0.1
air,top,0.1
air,head,0.1
top,whale,0.1
top,sea,0.1
top,mammal,0.1
top,air,0.1
top,hole,0.1
top,head,0.1
toe,duck,0.1
toe,bird,0.1
toe,water,0.1
toe,foot,0.1
toe,skin,0.1
toe,neck,0.1
toe,beak,0.1
zebra,animal,0.1
zebra,horse,0.1
zebra,line,0.1
zebra,body,0.1
goose,water,0.1
goose,bird,0.1
goose,duck,0.1
goose,meat,0.1
donkey,animal,0.1
donkey,horse,0.1
donkey,ear,0.1
panda,forest,0.1
panda,china,0.1
panda,bamboo,0.1
bamboo,panda,0.1
bamboo,forest,0.1
bamboo,china,0.1
trunk,elephant,0.1
trunk,mammal,0.1
trunk,nose,0.1
trunk,thing,0.1
dolphin,sea,0.1
dolphin,mammal,0.1
dolphin,mouth,0.1
salamander,animal,0.1
salamander,lizard,0.1
salamander,skin,0.1
salamander,land,0.1
salamander,water,0.1
raccoon,animal,0.1
raccoon,mark,0.1
raccoon,face,0.1
raccoon,tail,0.1
raccoon,ring,0.1
mark,raccoon,0.1
mark,animal,0.1
mark,face,0.1
mark,tail,0.1
mark,ring,0.1
penguin,bird,0.1
penguin,wing,0.1
arctic,walrus,0.1
arctic,sea,0.1
arctic,beach,0.1
arctic,seal,0.1
arctic,tusk,0.1
arctic,hair,0.1
arctic,mouth,0.1
arctic,bear,0.1
arctic,fur,0.1
walrus,sea,0.1
walrus,beach,0.1
walrus,arctic,0.1
walrus,seal,0.1
walrus,tusk,0.1
walrus,hair,0.1
walrus,mouth,0.1
beach,walrus,0.1
beach,sea,0.1
beach,arctic,0.1
beach,seal,0.1
beach,tusk,0.1
beach,hair,0.1
beach,mouth,0.1
tusk,walrus,0.1
tusk,sea,0.1
tusk,beach,0.1
tusk,arctic,0.1
tusk,seal,0.1
tusk,hair,0.1
tusk,mouth,0.1
jellyfish,sea,0.1
jellyfish,creature,0.1
jellyfish,oval,0.1
jellyfish,body,0.1
oval,octopus,0.1
oval,sea,0.15
oval,creature,0.15
oval,body,0.15
oval,tentacle,0.1
oval,part,0.1
oval,arm,0.1
oval,jellyfish,0.1
giraffe,animal,0.1
giraffe,neck,0.1
giraffe,leg,0.1
ostrich,bird,0.1
ostrich,africa,0.1
wolf,animal,0.1
wolf,dog,0.1
wolf,family,0.1
female,deer,0.1
female,animal,0.1
female,leg,0.1
female,grass,0.1
female,leave,0.1
female,male,0.1
female,antler,0.1
female,horn,0.1
female,branch,0.1
female,hind,0.1
female,doe,0.1
female,stag,0.1
female,buck,0.1
hind,deer,0.1
hind,animal,0.1
hind,leg,0.1
hind,grass,0.1
hind,leave,0.1
hind,male,0.1
hind,antler,0.1
hind,horn,0.1
hind,branch,0.1
hind,female,0.1
hind,doe,0.1
hind,stag,0.1
hind,buck,0.1
doe,deer,0.1
doe,animal,0.1
doe,leg,0.1
doe,grass,0.1
doe,leave,0.1
doe,male,0.1
doe,antler,0.1
doe,horn,0.1
doe,branch,0.1
doe,female,0.1
doe,hind,0.1
doe,stag,0.1
doe,buck,0.1
stag,deer,0.1
stag,animal,0.1
stag,leg,0.1
stag,grass,0.1
stag,leave,0.1
stag,male,0.1
stag,antler,0.1
stag,horn,0.1
stag,branch,0.1
stag,female,0.1
stag,hind,0.1
stag,doe,0.1
stag,buck,0.1
buck,deer,0.1
buck,animal,0.1
buck,leg,0.1
buck,grass,0.1
buck,leave,0.1
buck,male,0.1
buck,antler,0.1
buck,horn,0.1
buck,branch,0.1
buck,female,0.1
buck,hind,0.1
buck,doe,0.1
buck,stag,0.1
antelope,deer,0.1
antelope,horn,0.1
antelope,leg,0.1
catfish,fish,0.1
catfish,head,0.1
catfish,hair,0.1
catfish,mouth,0.1
catfish,river,0.1
catfish,lake,0.1
scale,fish,0.1
scale,animal,0.1
scale,water,0.1
scale,breathe,0.1
scale,mouth,0.1
scale,flesh,0.1
scale,food,0.1
breathe,fish,0.1
breathe,animal,0.1
breathe,water,0.1
breathe,scale,0.1
breathe,mouth,0.1
breathe,flesh,0.1
breathe,food,0.1
cockapoo,type,0.1
cockapoo,dog,0.1
cockapoo,cross,0.1
cockapoo,mixture,0.1
cockapoo,cocker,0.1
cockapoo,spaniel,0.1
cockapoo,poodle,0.1
cross,line,0.1
cross,surface,0.1
cross,food,0.1
cross,part,0.1
cross,presentation,0.1
cross,cockapoo,0.1
cross,type,0.1
cross,dog,0.1
cross,mixture,0.1
cross,cocker,0.1
cross,spaniel,0.1
cross,poodle,0.1
mixture,quenelle,0.1
mixture,quantity,0.1
mixture,fish,0.1
mixture,meat,0.15
mixture,egg,0.1
mixture,binding,0.1
mixture,shape,0.1
mixture,sauce,0.1
mixture,parsley,0.1
mixture,seasoning,0.1
mixture,part,0.1
mixture,saute,0.1
mixture,cook,0.1
mixture,mise,0.1
mixture,place,0.1
mixture,pâté,0.1
mixture,ground,0.1
mixture,fat,0.1
mixture,paste,0.1
mixture,cockapoo,0.1
mixture,type,0.1
mixture,dog,0.1
mixture,cross,0.1
mixture,cocker,0.1
mixture,spaniel,0.1
mixture,poodle,0.1
cocker,cockapoo,0.1
cocker,type,0.1
cocker,dog,0.1
cocker,cross,0.1
cocker,mixture,0.1
cocker,spaniel,0.1
cocker,poodle,0.1
spaniel,cockapoo,0.1
spaniel,type,0.1
spaniel,dog,0.1
spaniel,cross,0.1
spaniel,mixture,0.1
spaniel,cocker,0.1
spaniel,poodle,0.1
poodle,dog,0.15
poodle,hair,0.1
poodle,head,0.1
poodle,tail,0.1
poodle,leg,0.1
poodle,cockapoo,0.1
poodle,type,0.1
poodle,cross,0.1
poodle,mixture,0.1
poodle,cocker,0.1
poodle,spaniel,0.1
coyote,animal,0.1
coyote,dog,0.1
coyote,north,0.1
coyote,america,0.1
cricket,insect,0.1
cricket,noise,0.1
cricket,wing,0.1
fox,mammal,0.1
fox,dog,0.1
fox,family,0.1
fox,face,0.1
fox,ear,0.1
fox,tail,0.1
fox,fur,0.1
camel,animal,0.1
camel,neck,0.1
camel,desert,0.1
camel,hump,0.1
camel,area,0.1
camel,flesh,0.1
camel,back,0.1
desert,camel,0.1
desert,animal,0.1
desert,neck,0.1
desert,hump,0.1
desert,area,0.1
desert,flesh,0.1
desert,back,0.1
hump,camel,0.1
hump,animal,0.1
hump,neck,0.1
hump,desert,0.1
hump,area,0.1
hump,flesh,0.1
hump,back,0.1
gorilla,ape,0.1
gorilla,western,0.1
gorilla,africa,0.1
western,gorilla,0.1
western,ape,0.1
western,africa,0.1
toad,animal,0.1
toad,frog,0.1
toad,eye,0.1
toad,back,0.1
toad,leg,0.1
toad,swimming,0.1
toad,jumping,0.1
swimming,toad,0.1
swimming,animal,0.1
swimming,frog,0.1
swimming,eye,0.1
swimming,back,0.1
swimming,leg,0.1
swimming,jumping,0.1
quail,bird,0.1
quail,sport,0.1
quail,food,0.1
quail,meat,0.1
sport,quail,0.1
sport,bird,0.1
sport,food,0.1
sport,meat,0.1
moose,type,0.1
moose,deer,0.1
moose,horn,0.1
moose,nose,0.1
moose,forest,0.1
moose,north,0.1
moose,america,0.1
moose,northern,0.1
moose,europe,0.1
moose,asia,0.1
northern,polenta,0.1
northern,mush,0.1
northern,porridge,0.1
northern,cornmeal,0.1
northern,italy,0.1
northern,moose,0.1
northern,type,0.1
northern,deer,0.1
northern,horn,0.1
northern,nose,0.1
northern,forest,0.1
northern,north,0.1
northern,america,0.1
northern,europe,0.1
northern,asia,0.1
cougar,cat,0.1
cougar,north,0.1
cougar,south,0.1
cougar,america,0.1
platypus,river,0.1
platypus,beak,0.1
platypus,egg,0.1
octopus,sea,0.1
octopus,creature,0.1
octopus,oval,0.1
octopus,body,0.1
octopus,tentacle,0.1
octopus,part,0.1
octopus,arm,0.1
tentacle,octopus,0.1
tentacle,sea,0.1
tentacle,creature,0.1
tentacle,oval,0.1
tentacle,body,0.1
tentacle,part,0.1
tentacle,arm,0.1
anaconda,snake,0.1
anaconda,animal,0.1
anaconda,food,0.1
osprey,bird,0.1
osprey,prey,0.1
osprey,fish,0.1
prey,osprey,0.1
prey,bird,0.1
prey,fish,0.1
skunk,animal,0.1
skunk,smell,0.1
skunk,defence,0.1
smell,skunk,0.1
smell,animal,0.1
smell,defence,0.1
defence,skunk,0.1
defence,animal,0.1
defence,smell,0.1
jaguar,animal,0.1
jaguar,cat,0.1
jaguar,family,0.1
jaguar,south,0.1
jaguar,america,0.1
tortoise,animal,0.1
tortoise,shell,0.1
tortoise,head,0.1
tortoise,leg,0.1
tortoise,protection,0.1
tortoise,plant,0.1
tortoise,winter,0.1
protection,tortoise,0.1
protection,animal,0.1
protection,shell,0.1
protection,head,0.1
protection,leg,0.1
protection,plant,0.1
protection,winter,0.1
winter,tortoise,0.1
winter,animal,0.1
winter,shell,0.1
winter,head,0.1
winter,leg,0.1
winter,protection,0.1
winter,plant,0.1
hedgehog,covering,0.1
hedgehog,spine,0.1
hedgehog,back,0.1
covering,porcupine,0.1
covering,animal,0.1
covering,quill,0.1
covering,hair,0.1
covering,needle,0.1
covering,back,0.15
covering,hedgehog,0.1
covering,spine,0.1
spine,hedgehog,0.1
spine,covering,0.1
spine,back,0.1
iguana,greyish,0.1
iguana,lizard,0.1
iguana,tropical,0.1
iguana,america,0.1
greyish,iguana,0.1
greyish,lizard,0.1
greyish,tropical,0.1
greyish,america,0.1
tropical,iguana,0.1
tropical,greyish,0.1
tropical,lizard,0.1
tropical,america,0.1
flamingo,bird,0.1
flamingo,feather,0.1
flamingo,leg,0.1
flamingo,neck,0.1
flamingo,beak,0.1
bone,remouillage,0.1
bone,stock,0.1
bone,process,0.1
bone,meat,0.1
bone,cartilage,0.1
bone,rib,0.1
bone,roast,0.1
bone,paring,0.1
bone,knife,0.1
bone,lamb,0.1
bone,beef,0.1
bone,pork,0.1
bone,worm,0.1
bone,animal,0.1
bone,body,0.1
bone,arm,0.1
bone,leg,0.1
place,sauce,0.1
place,mixture,0.1
place,parsley,0.1
place,seasoning,0.1
place,part,0.1
place,saute,0.1
place,cook,0.1
place,mise,0.1
place,leech,0.1
place,type,0.1
place,worm,0.1
place,fasten,0.1
place,body,0.1
place,human,0.1
place,animal,0.15
place,blood,0.1
place,frog,0.1
place,skin,0.1
place,water,0.1
place,land,0.1
place,leg,0.1
place,tail,0.1
place,brown,0.1
place,colour,0.1
brown,velouté,0.1
brown,type,0.1
brown,sauce,0.1
brown,stock,0.1
brown,chicken,0.1
brown,fish,0.1
brown,flour,0.1
brown,frog,0.1
brown,animal,0.1
brown,skin,0.1
brown,water,0.1
brown,land,0.1
brown,leg,0.1
brown,place,0.1
brown,tail,0.1
brown,colour,0.1
colour,frog,0.1
colour,animal,0.1
colour,skin,0.1
colour,water,0.1
colour,land,0.1
colour,leg,0.1
colour,place,0.1
colour,tail,0.1
colour,brown,0.1
lobster,animal,0.1
lobster,sea,0.1
lobster,body,0.1
lobster,shell,0.1
lobster,claw,0.1
lobster,leg,0.1
lobster,flesh,0.1
lobster,food,0.1
swordfish,fish,0.1
swordfish,food,0.1
swordfish,part,0.1
swordfish,beak,0.1
swordfish,front,0.1
swordfish,head,0.1
front,swordfish,0.1
front,fish,0.1
front,food,0.1
front,part,0.1
front,beak,0.1
front,head,0.1
mackerel,sea,0.1
mackerel,fish,0.1
mackerel,taste,0.1
mackerel,food,0.1
taste,mackerel,0.1
taste,sea,0.1
taste,fish,0.1
taste,food,0.1
bonito,type,0.1
bonito,tuna,0.1
bonito,fish,0.1
bonito,sea,0.1
tuna,bonito,0.1
tuna,type,0.1
tuna,fish,0.1
tuna,sea,0.1
trout,fish,0.1
trout,river,0.1
trout,lake,0.1
trout,sea,0.1
trout,return,0.1
trout,egg,0.1
trout,food,0.1
return,trout,0.1
return,fish,0.1
return,river,0.1
return,lake,0.1
return,sea,0.1
return,egg,0.1
return,food,0.1
chimpanzee,ape,0.1
chimpanzee,fur,0.1
kangaroo,mammal,0.1
kangaroo,tail,0.1
kangaroo,leg,0.1
kangaroo,back,0.1
porcupine,animal,0.1
porcupine,covering,0.1
porcupine,quill,0.1
porcupine,hair,0.1
porcupine,needle,0.1
porcupine,back,0.1
quill,porcupine,0.1
quill,animal,0.1
quill,covering,0.1
quill,hair,0.1
quill,needle,0.1
quill,back,0.1
needle,meat,0.1
needle,poultry,0.1
needle,turkey,0.1
needle,string,0.1
needle,bird,0.1
needle,part,0.1
needle,order,0.1
needle,shape,0.1
needle,cooking,0.1
needle,porcupine,0.1
needle,animal,0.1
needle,covering,0.1
needle,quill,0.1
needle,hair,0.1
needle,back,0.1
hyena,animal,0.1
hyena,africa,0.1
hyena,asia,0.1
hyena,dog,0.1
hyena,hunt,0.1
hyena,group,0.1
hyena,sound,0.1
hyena,laugh,0.1
hunt,hyena,0.1
hunt,animal,0.1
hunt,africa,0.1
hunt,asia,0.1
hunt,dog,0.1
hunt,group,0.1
hunt,sound,0.1
hunt,laugh,0.1
laugh,hyena,0.1
laugh,animal,0.1
laugh,africa,0.1
laugh,asia,0.1
laugh,dog,0.1
laugh,hunt,0.1
laugh,group,0.1
laugh,sound,0.1
ibex,type,0.1
ibex,mountain,0.1
ibex,goat,0.1
ibis,bird,0.1
ibis,leg,0.1
ibis,beak,0.1
ibis,water,0.1
ibis,food,0.1
kiwi,new,0.1
kiwi,zealand,0.1
kiwi,bird,0.1
kiwi,beak,0.1
kiwi,feather,0.1
kiwi,hair,0.1
kiwi,symbol,0.1
new,possum,0.1
new,marsupial,0.1
new,australia,0.1
new,zealand,0.15
new,tree,0.1
new,fur,0.1
new,nose,0.1
new,tail,0.1
new,kiwi,0.1
new,bird,0.1
new,beak,0.1
new,feather,0.1
new,hair,0.1
new,symbol,0.1
zealand,possum,0.1
zealand,marsupial,0.1
zealand,australia,0.1
zealand,new,0.15
zealand,tree,0.1
zealand,fur,0.1
zealand,nose,0.1
zealand,tail,0.1
zealand,kiwi,0.1
zealand,bird,0.1
zealand,beak,0.1
zealand,feather,0.1
zealand,hair,0.1
zealand,symbol,0.1
symbol,kiwi,0.1
symbol,new,0.1
symbol,zealand,0.1
symbol,bird,0.1
symbol,beak,0.1
symbol,feather,0.1
symbol,hair,0.1
kestrel,type,0.1
kestrel,falcon,0.1
kestrel,bird,0.1
kestrel,animal,0.1
krill,animal,0.1
krill,shell,0.1
krill,sea,0.1
krill,number,0.1
krill,type,0.1
krill,whale,0.1
ladybug,beetle,0.1
ladybug,spot,0.1
leech,type,0.1
leech,worm,0.1
leech,place,0.1
leech,fasten,0.1
leech,body,0.1
leech,human,0.1
leech,animal,0.1
leech,blood,0.1
fasten,leech,0.1
fasten,type,0.1
fasten,worm,0.1
fasten,place,0.1
fasten,body,0.1
fasten,human,0.1
fasten,animal,0.1
fasten,blood,0.1
hippopotamus,animal,0.1
hippopotamus,leg,0.1
hippopotamus,skin,0.1
hippopotamus,water,0.1
hippopotamus,africa,0.1
rhinocero,animal,0.1
rhinocero,africa,0.1
rhinocero,asia,0.1
rhinocero,horn,0.1
rhinocero,nose,0.1
raven,bird,0.1
raven,crow,0.1
raven,family,0.1
raven,feather,0.1
possum,marsupial,0.1
possum,australia,0.1
possum,new,0.1
possum,zealand,0.1
possum,tree,0.1
possum,fur,0.1
possum,nose,0.1
possum,tail,0.1
marsupial,possum,0.1
marsupial,australia,0.1
marsupial,new,0.1
marsupial,zealand,0.1
marsupial,tree,0.1
marsupial,fur,0.1
marsupial,nose,0.1
marsupial,tail,0.1
australia,possum,0.1
australia,marsupial,0.1
australia,new,0.1
australia,zealand,0.1
australia,tree,0.1
australia,fur,0.1
australia,nose,0.1
australia,tail,0.1
koala,mammal,0.1
koala,fur,0.1
koala,eucalyptus,0.1
koala,tree,0.1
koala,leave,0.1
eucalyptus,koala,0.1
eucalyptus,mammal,0.1
eucalyptus,fur,0.1
eucalyptus,tree,0.1
eucalyptus,leave,0.1
swan,bird,0.1
swan,neck,0.1
swan,river,0.1
swan,lake,0.1
acidulation,process,0.1
acidulation,lemon,0.1
acidulation,lime,0.1
acidulation,juice,0.1
process,whisk,0.1
process,utensil,0.1
process,ingredient,0.15
process,staling,0.1
process,food,0.3
process,bread,0.1
process,parcooking,0.1
process,parboiling,0.1
process,boiling,0.15
process,water,0.25
process,item,0.1
process,way,0.1
process,marinate,0.1
process,liquid,0.2
process,hour,0.1
process,day,0.1
process,flavor,0.2
process,macerate,0.1
process,piece,0.15
process,fruit,0.15
process,vegetable,0.2
process,order,0.15
process,larding,0.1
process,strip,0.1
process,fat,0.1
process,meat,0.25
process,jacquarding,0.1
process,hole,0.1
process,muscle,0.1
process,needling,0.1
process,irradiation,0.1
process,radiation,0.1
process,disease,0.1
process,germ,0.1
process,infusion,0.1
process,chemical,0.1
process,compound,0.1
process,oil,0.1
process,alcohol,0.15
process,material,0.15
process,time,0.1
process,cartilage,0.1
process,rib,0.1
process,bone,0.1
process,roast,0.1
process,paring,0.1
process,knife,0.1
process,lamb,0.1
process,beef,0.1
process,pork,0.1
process,flambe,0.1
process,brandy,0.1
process,cognac,0.1
process,pan,0.1
process,burst,0.1
process,flame,0.1
process,consommé,0.1
process,type,0.1
process,soup,0.1
process,stock,0.1
process,egg,0.1
process,white,0.1
process,brining,0.1
process,brine,0.1
process,cooking,0.15
process,marination,0.1
process,moment,0.1
process,aerate,0.1
process,sifter,0.1
process,air,0.1
process,composition,0.1
process,flour,0.1
process,acidulation,0.1
process,lemon,0.1
process,lime,0.1
process,juice,0.1
lemon,vandyke,0.1
lemon,zig,0.1
lemon,zag,0.1
lemon,pattern,0.1
lemon,circumference,0.1
lemon,garnish,0.1
lemon,food,0.1
lemon,presentation,0.1
lemon,acidulation,0.1
lemon,process,0.1
lemon,lime,0.1
lemon,juice,0.1
lime,acidulation,0.1
lime,process,0.1
lime,lemon,0.1
lime,juice,0.1
juice,baste,0.1
juice,fat,0.1
juice,meat,0.1
juice,food,0.1
juice,acidulation,0.1
juice,process,0.1
juice,lemon,0.1
juice,lime,0.1
aerate,process,0.1
aerate,ingredient,0.1
aerate,sifter,0.1
aerate,air,0.1
aerate,composition,0.1
aerate,material,0.1
aerate,flour,0.1
ingredient,whisk,0.1
ingredient,utensil,0.1
ingredient,process,0.15
ingredient,tourner,0.1
ingredient,carrot,0.1
ingredient,potato,0.1
ingredient,barrel,0.1
ingredient,shape,0.1
ingredient,side,0.1
ingredient,length,0.1
ingredient,item,0.1
ingredient,knife,0.1
ingredient,paring,0.1
ingredient,temperature,0.1
ingredient,room,0.1
ingredient,boiling,0.1
ingredient,liquid,0.15
ingredient,egg,0.1
ingredient,flavor,0.15
ingredient,coffee,0.1
ingredient,tea,0.1
ingredient,spice,0.1
ingredient,needling,0.1
ingredient,fat,0.1
ingredient,dredging,0.1
ingredient,food,0.15
ingredient,coating,0.1
ingredient,concasse,0.1
ingredient,seeding,0.1
ingredient,tomato,0.1
ingredient,aspic,0.1
ingredient,dish,0.1
ingredient,gelatine,0.1
ingredient,meat,0.1
ingredient,stock,0.1
ingredient,consommé,0.1
ingredient,aerate,0.1
ingredient,sifter,0.1
ingredient,air,0.1
ingredient,composition,0.1
ingredient,material,0.1
ingredient,flour,0.1
sifter,aerate,0.1
sifter,process,0.1
sifter,ingredient,0.1
sifter,air,0.1
sifter,composition,0.1
sifter,material,0.1
sifter,flour,0.1
composition,aerate,0.1
composition,process,0.1
composition,ingredient,0.1
composition,sifter,0.1
composition,air,0.1
composition,material,0.1
composition,flour,0.1
material,yoke,0.1
material,part,0.15
material,device,0.1
material,circuit,0.1
material,insulation,0.1
material,element,0.1
material,machine,0.1
material,conductor,0.1
material,charge,0.1
material,infusion,0.1
material,process,0.15
material,chemical,0.1
material,compound,0.1
material,flavor,0.1
material,vegetable,0.1
material,water,0.1
material,oil,0.1
material,alcohol,0.1
material,liquid,0.1
material,time,0.1
material,section,0.1
material,fruit,0.1
material,seed,0.1
material,aerate,0.1
material,ingredient,0.1
material,sifter,0.1
material,air,0.1
material,composition,0.1
material,flour,0.1
flour,velouté,0.1
flour,type,0.1
flour,sauce,0.1
flour,stock,0.1
flour,chicken,0.1
flour,fish,0.1
flour,brown,0.1
flour,aerate,0.1
flour,process,0.1
flour,ingredient,0.1
flour,sifter,0.1
flour,air,0.1
flour,composition,0.1
flour,material,0.1
aspic,galantine,0.1
aspic,dish,0.15
aspic,meat,0.15
